fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,97.65,97.65,96.55,97.65,96.55,97.65,96.55
0.9,97.65,97.55,96.65,97.55,96.2,84.65,86.25
0.8,97.65,97.6,96.5,97.4,95.7,83.0,82.55
0.7,97.65,97.6,95.55,96.85,95.85,63.75,67.35
0.65,97.65,97.65,95.35,97.1,94.7,61.55,69.6
0.6,97.65,97.6,96.2,96.0,93.1,86.65,86.55
0.55,97.65,97.6,96.15,96.7,92.35,64.9,76.7
0.5,97.65,97.55,96.45,96.2,94.1,50.45,38.45
0.45,97.65,97.45,96.85,95.9,92.1,50.3,42.2
0.4,97.65,97.4,97.25,95.35,85.4,75.35,62.05
0.35,97.65,97.55,97.35,93.3,89.2,72.65,52.8
0.3,97.65,97.45,97.35,91.0,87.45,79.6,50.0
0.25,97.65,97.15,97.35,89.15,78.75,50.1,50.0
0.2,97.65,97.0,97.05,87.05,78.25,52.2,50.0
0.15,97.65,96.7,96.55,82.9,71.85,62.6,40.45
0.1,97.65,96.1,95.3,69.55,71.15,45.15,45.9
0.05,97.65,73.85,80.2,64.35,70.05,49.05,38.3
0.01,97.65,50.0,50.0,53.35,50.4,50.0,50.0
0.005,97.65,50.0,50.0,50.0,50.0,50.0,50.0
0.001,97.65,50.0,50.0,50.0,50.0,50.0,50.0
