fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,98.35,98.35,90.25,98.35,90.25,98.35,90.25
0.9,98.35,98.35,87.2,98.3,89.6,77.95,71.45
0.8,98.35,98.3,82.65,98.1,88.55,51.6,60.35
0.7,98.35,98.2,86.2,98.2,90.9,62.5,79.9
0.65,98.35,98.25,91.85,97.3,88.35,54.0,78.7
0.6,98.35,98.05,95.9,96.6,90.2,49.9,77.8
0.55,98.35,97.2,96.85,96.65,88.8,50.0,71.7
0.5,98.35,96.4,95.7,97.05,88.9,49.95,69.35
0.45,98.35,95.9,94.35,95.9,88.85,49.7,65.4
0.4,98.35,93.95,92.2,92.7,79.65,49.9,58.9
0.35,98.35,93.55,93.0,95.95,82.7,58.45,65.5
0.3,98.35,94.9,94.75,87.0,77.35,54.65,51.55
0.25,98.35,94.5,94.95,91.0,78.7,72.8,53.0
0.2,98.35,90.4,91.35,90.05,81.45,51.25,50.3
0.15,98.35,88.8,89.05,71.85,72.55,53.45,51.9
0.1,98.35,91.75,94.65,69.35,67.2,50.9,51.3
0.05,98.35,83.3,87.3,59.35,54.4,45.5,49.35
0.01,98.35,50.0,50.0,51.4,50.2,43.0,54.2
0.005,98.35,50.0,50.0,52.3,48.65,50.0,50.0
0.001,98.35,50.0,50.0,50.0,50.0,50.0,50.0
