fraction,model,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
0.001,3.5,80.8,49.19999999999999,49.19999999999999,49.19999999999999,49.19999999999999,49.19999999999999,49.19999999999999
0.005,3.5,80.8,49.19999999999999,49.19999999999999,49.19999999999999,49.19999999999999,49.19999999999999,49.19999999999999
0.01,3.5,80.8,49.19999999999999,49.19999999999999,49.19999999999999,49.19999999999999,49.19999999999999,49.19999999999999
0.05,3.5,80.8,50.58333333333333,49.25,49.633333333333326,48.9,49.266666666666666,49.266666666666666
0.1,3.5,80.8,50.73333333333333,49.3,50.31666666666666,49.166666666666664,48.03333333333333,48.85
0.15,3.5,80.8,56.08333333333333,49.63333333333333,50.3,49.66666666666667,48.61666666666666,48.93333333333334
0.2,3.5,80.8,54.58333333333333,51.75,50.8,49.61666666666667,49.21666666666667,48.45
0.25,3.5,80.8,60.35,49.63333333333333,49.93333333333334,49.63333333333333,49.81666666666666,48.85
0.3,3.5,80.8,62.68333333333334,49.4,50.18333333333334,48.88333333333333,50.11666666666667,48.86666666666667
0.35,3.5,80.8,67.5,50.58333333333333,50.88333333333333,49.266666666666666,49.03333333333333,46.71666666666667
0.4,3.5,80.8,63.43333333333334,49.516666666666666,50.94999999999999,49.75,47.8,46.599999999999994
0.45,3.5,80.8,71.56666666666666,53.93333333333334,51.8,50.05,48.18333333333333,46.2
0.5,3.5,80.8,72.43333333333334,62.81666666666667,52.03333333333333,50.13333333333333,47.06666666666666,44.05
0.55,3.5,80.8,70.71666666666667,52.483333333333334,52.38333333333333,50.266666666666666,48.349999999999994,46.3
0.6,3.5,80.8,75.35,62.05,53.333333333333336,49.849999999999994,49.36666666666667,48.86666666666667
0.65,3.5,80.8,74.56666666666666,62.766666666666666,54.85,49.46666666666667,49.08333333333333,44.43333333333334
0.7,3.5,80.8,76.5,59.7,55.6,50.33333333333333,55.15,45.25
0.8,3.5,80.8,76.25,56.916666666666664,56.46666666666667,51.2,57.25,47.91666666666667
0.9,3.5,80.8,80.06666666666666,63.9,62.266666666666666,53.0,57.766666666666666,44.733333333333334
1.0,3.5,80.8,80.8,49.11666666666666,80.8,49.11666666666666,80.8,49.11666666666666
