fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,51.214285714285715,51.214285714285715,50.42857142857143,51.214285714285715,50.42857142857143,51.214285714285715,50.42857142857143
0.9,51.214285714285715,49.92857142857143,49.32142857142857,50.0,50.107142857142854,50.07142857142857,50.07142857142857
0.8,51.214285714285715,50.464285714285715,50.17857142857143,50.0,51.75,49.535714285714285,50.107142857142854
0.7,51.214285714285715,50.32142857142857,50.07142857142857,49.32142857142857,51.67857142857143,50.535714285714285,50.714285714285715
0.65,51.214285714285715,48.285714285714285,51.714285714285715,50.32142857142857,48.92857142857143,49.57142857142857,50.42857142857143
0.6,51.214285714285715,49.714285714285715,50.07142857142857,49.107142857142854,50.214285714285715,49.964285714285715,49.75
0.55,51.214285714285715,49.964285714285715,48.392857142857146,52.392857142857146,51.214285714285715,50.07142857142857,50.07142857142857
0.5,51.214285714285715,50.035714285714285,49.964285714285715,50.17857142857143,49.17857142857143,50.07142857142857,50.07142857142857
0.45,51.214285714285715,49.892857142857146,50.107142857142854,50.035714285714285,51.642857142857146,50.142857142857146,50.07142857142857
0.4,51.214285714285715,49.892857142857146,50.357142857142854,50.857142857142854,50.357142857142854,51.214285714285715,50.67857142857143
0.35,51.214285714285715,49.92857142857143,49.92857142857143,49.25,50.392857142857146,51.785714285714285,50.035714285714285
0.3,51.214285714285715,49.92857142857143,49.92857142857143,49.357142857142854,51.964285714285715,50.17857142857143,50.07142857142857
0.25,51.214285714285715,48.82142857142857,49.035714285714285,50.892857142857146,49.25,50.07142857142857,51.142857142857146
0.2,51.214285714285715,49.32142857142857,49.57142857142857,48.857142857142854,50.035714285714285,49.5,50.642857142857146
0.15,51.214285714285715,49.92857142857143,49.92857142857143,51.214285714285715,49.892857142857146,50.035714285714285,50.92857142857143
0.1,51.214285714285715,49.92857142857143,49.92857142857143,49.785714285714285,50.892857142857146,50.07142857142857,50.07142857142857
0.05,51.214285714285715,50.07142857142857,50.07142857142857,49.42857142857143,50.035714285714285,50.07142857142857,50.07142857142857
0.01,51.214285714285715,50.07142857142857,50.07142857142857,50.07142857142857,50.07142857142857,50.07142857142857,50.07142857142857
0.005,51.214285714285715,50.07142857142857,50.07142857142857,50.07142857142857,50.07142857142857,50.07142857142857,50.07142857142857
0.001,51.214285714285715,50.07142857142857,50.07142857142857,50.07142857142857,50.07142857142857,50.07142857142857,50.07142857142857
