Epoch [8/10], Step [1/88], Loss: 0.0213, Train Acc: 100.00%, Test Acc: 83.68%
Epoch [8/10], Step [2/88], Loss: 0.0144, Train Acc: 100.00%, Test Acc: 83.71%
Epoch [8/10], Step [3/88], Loss: 0.0508, Train Acc: 99.22%, Test Acc: 83.68%
Epoch [8/10], Step [4/88], Loss: 0.0114, Train Acc: 99.41%, Test Acc: 83.57%
Epoch [8/10], Step [5/88], Loss: 0.0414, Train Acc: 99.38%, Test Acc: 83.43%
Epoch [8/10], Step [6/88], Loss: 0.0084, Train Acc: 99.48%, Test Acc: 83.43%
Epoch [8/10], Step [7/88], Loss: 0.0199, Train Acc: 99.55%, Test Acc: 83.29%
Epoch [8/10], Step [8/88], Loss: 0.0097, Train Acc: 99.61%, Test Acc: 83.39%
Epoch [8/10], Step [9/88], Loss: 0.1014, Train Acc: 99.48%, Test Acc: 83.43%
Epoch [8/10], Step [10/88], Loss: 0.0210, Train Acc: 99.45%, Test Acc: 83.43%
Epoch [8/10], Step [11/88], Loss: 0.0292, Train Acc: 99.36%, Test Acc: 83.50%
Epoch [8/10], Step [12/88], Loss: 0.0471, Train Acc: 99.22%, Test Acc: 83.54%
Epoch [8/10], Step [13/88], Loss: 0.0277, Train Acc: 99.22%, Test Acc: 83.54%
Epoch [8/10], Step [14/88], Loss: 0.1643, Train Acc: 99.16%, Test Acc: 83.61%
Epoch [8/10], Step [15/88], Loss: 0.0163, Train Acc: 99.17%, Test Acc: 83.61%
Epoch [8/10], Step [16/88], Loss: 0.0244, Train Acc: 99.17%, Test Acc: 83.46%
Epoch [8/10], Step [17/88], Loss: 0.0057, Train Acc: 99.22%, Test Acc: 83.46%
Epoch [8/10], Step [18/88], Loss: 0.0289, Train Acc: 99.22%, Test Acc: 83.32%
Epoch [8/10], Step [19/88], Loss: 0.0125, Train Acc: 99.26%, Test Acc: 83.39%
Epoch [8/10], Step [20/88], Loss: 0.0116, Train Acc: 99.30%, Test Acc: 83.43%
Epoch [8/10], Step [21/88], Loss: 0.0236, Train Acc: 99.29%, Test Acc: 83.39%
Epoch [8/10], Step [22/88], Loss: 0.0149, Train Acc: 99.33%, Test Acc: 83.39%
Epoch [8/10], Step [23/88], Loss: 0.0328, Train Acc: 99.29%, Test Acc: 83.43%
Epoch [8/10], Step [24/88], Loss: 0.0107, Train Acc: 99.28%, Test Acc: 83.43%
Epoch [8/10], Step [25/88], Loss: 0.0085, Train Acc: 99.31%, Test Acc: 83.29%
Epoch [8/10], Step [26/88], Loss: 0.0067, Train Acc: 99.34%, Test Acc: 83.32%
Epoch [8/10], Step [27/88], Loss: 0.0087, Train Acc: 99.33%, Test Acc: 83.29%
Epoch [8/10], Step [28/88], Loss: 0.0095, Train Acc: 99.36%, Test Acc: 83.36%
Epoch [8/10], Step [29/88], Loss: 0.0446, Train Acc: 99.33%, Test Acc: 83.32%
Epoch [8/10], Step [30/88], Loss: 0.0097, Train Acc: 99.35%, Test Acc: 83.21%
Epoch [8/10], Step [31/88], Loss: 0.0428, Train Acc: 99.32%, Test Acc: 83.29%
Epoch [8/10], Step [32/88], Loss: 0.0030, Train Acc: 99.34%, Test Acc: 83.32%
Epoch [8/10], Step [33/88], Loss: 0.0015, Train Acc: 99.36%, Test Acc: 83.29%
Epoch [8/10], Step [34/88], Loss: 0.0094, Train Acc: 99.38%, Test Acc: 83.29%
Epoch [8/10], Step [35/88], Loss: 0.0060, Train Acc: 99.40%, Test Acc: 83.29%
Epoch [8/10], Step [36/88], Loss: 0.0122, Train Acc: 99.41%, Test Acc: 83.36%
Epoch [8/10], Step [37/88], Loss: 0.0132, Train Acc: 99.43%, Test Acc: 83.43%
Epoch [8/10], Step [38/88], Loss: 0.0193, Train Acc: 99.42%, Test Acc: 83.43%
Epoch [8/10], Step [39/88], Loss: 0.0083, Train Acc: 99.44%, Test Acc: 83.39%
Epoch [8/10], Step [40/88], Loss: 0.0058, Train Acc: 99.45%, Test Acc: 83.43%
Epoch [8/10], Step [41/88], Loss: 0.0478, Train Acc: 99.41%, Test Acc: 83.50%
Epoch [8/10], Step [42/88], Loss: 0.0192, Train Acc: 99.40%, Test Acc: 83.68%
Epoch [8/10], Step [43/88], Loss: 0.0113, Train Acc: 99.42%, Test Acc: 83.71%
Epoch [8/10], Step [44/88], Loss: 0.0123, Train Acc: 99.43%, Test Acc: 83.71%
Epoch [8/10], Step [45/88], Loss: 0.0199, Train Acc: 99.41%, Test Acc: 83.71%
Epoch [8/10], Step [46/88], Loss: 0.0097, Train Acc: 99.41%, Test Acc: 83.75%
Epoch [8/10], Step [47/88], Loss: 0.0343, Train Acc: 99.40%, Test Acc: 83.75%
Epoch [8/10], Step [48/88], Loss: 0.0077, Train Acc: 99.41%, Test Acc: 83.75%
Epoch [8/10], Step [49/88], Loss: 0.0300, Train Acc: 99.39%, Test Acc: 83.68%
Epoch [8/10], Step [50/88], Loss: 0.0814, Train Acc: 99.39%, Test Acc: 83.64%
Epoch [8/10], Step [51/88], Loss: 0.0283, Train Acc: 99.39%, Test Acc: 83.71%
Epoch [8/10], Step [52/88], Loss: 0.0063, Train Acc: 99.40%, Test Acc: 83.71%
Epoch [8/10], Step [53/88], Loss: 0.0184, Train Acc: 99.40%, Test Acc: 83.71%
Epoch [8/10], Step [54/88], Loss: 0.0282, Train Acc: 99.39%, Test Acc: 83.86%
Epoch [8/10], Step [55/88], Loss: 0.0276, Train Acc: 99.38%, Test Acc: 83.82%
Epoch [8/10], Step [56/88], Loss: 0.0132, Train Acc: 99.37%, Test Acc: 83.89%
Epoch [8/10], Step [57/88], Loss: 0.0059, Train Acc: 99.38%, Test Acc: 83.89%
Epoch [8/10], Step [58/88], Loss: 0.0654, Train Acc: 99.37%, Test Acc: 83.82%
Epoch [8/10], Step [59/88], Loss: 0.0162, Train Acc: 99.36%, Test Acc: 83.79%
Epoch [8/10], Step [60/88], Loss: 0.0462, Train Acc: 99.36%, Test Acc: 83.75%
Epoch [8/10], Step [61/88], Loss: 0.0089, Train Acc: 99.37%, Test Acc: 83.75%
Epoch [8/10], Step [62/88], Loss: 0.0093, Train Acc: 99.37%, Test Acc: 83.75%
Epoch [8/10], Step [63/88], Loss: 0.0238, Train Acc: 99.37%, Test Acc: 83.75%
Epoch [8/10], Step [64/88], Loss: 0.0094, Train Acc: 99.38%, Test Acc: 83.75%
Epoch [8/10], Step [65/88], Loss: 0.0136, Train Acc: 99.38%, Test Acc: 83.71%
Epoch [8/10], Step [66/88], Loss: 0.0156, Train Acc: 99.37%, Test Acc: 83.64%
Epoch [8/10], Step [67/88], Loss: 0.0200, Train Acc: 99.37%, Test Acc: 83.61%
Epoch [8/10], Step [68/88], Loss: 0.0077, Train Acc: 99.38%, Test Acc: 83.79%
Epoch [8/10], Step [69/88], Loss: 0.0028, Train Acc: 99.39%, Test Acc: 83.75%
Epoch [8/10], Step [70/88], Loss: 0.0352, Train Acc: 99.38%, Test Acc: 83.75%
Epoch [8/10], Step [71/88], Loss: 0.0085, Train Acc: 99.38%, Test Acc: 83.71%
Epoch [8/10], Step [72/88], Loss: 0.0351, Train Acc: 99.37%, Test Acc: 83.71%
Epoch [8/10], Step [73/88], Loss: 0.1840, Train Acc: 99.36%, Test Acc: 83.68%
Epoch [8/10], Step [74/88], Loss: 0.0091, Train Acc: 99.37%, Test Acc: 83.64%
Epoch [8/10], Step [75/88], Loss: 0.0108, Train Acc: 99.36%, Test Acc: 83.71%
Epoch [8/10], Step [76/88], Loss: 0.0307, Train Acc: 99.36%, Test Acc: 83.68%
Epoch [8/10], Step [77/88], Loss: 0.0249, Train Acc: 99.36%, Test Acc: 83.71%
Epoch [8/10], Step [78/88], Loss: 0.0076, Train Acc: 99.37%, Test Acc: 83.68%
Epoch [8/10], Step [79/88], Loss: 0.0184, Train Acc: 99.37%, Test Acc: 83.61%
Epoch [8/10], Step [80/88], Loss: 0.0540, Train Acc: 99.37%, Test Acc: 83.64%
Epoch [8/10], Step [81/88], Loss: 0.0061, Train Acc: 99.37%, Test Acc: 83.68%
Epoch [8/10], Step [82/88], Loss: 0.0195, Train Acc: 99.37%, Test Acc: 83.68%
Epoch [8/10], Step [83/88], Loss: 0.0099, Train Acc: 99.38%, Test Acc: 83.75%
Epoch [8/10], Step [84/88], Loss: 0.0173, Train Acc: 99.38%, Test Acc: 83.82%
Epoch [8/10], Step [85/88], Loss: 0.0023, Train Acc: 99.38%, Test Acc: 83.75%
Epoch [8/10], Step [86/88], Loss: 0.0172, Train Acc: 99.39%, Test Acc: 83.75%
Epoch [8/10], Step [87/88], Loss: 0.0155, Train Acc: 99.39%, Test Acc: 83.71%
Epoch [8/10], Step [88/88], Loss: 0.0066, Train Acc: 99.39%, Test Acc: 83.75%
