fraction,model,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
0.001,7.0,100.0,50.32142857142857,50.32142857142857,50.32142857142857,50.32142857142857,50.32142857142857,50.32142857142857
0.005,7.0,100.0,50.35714285714285,50.35714285714285,52.67857142857143,51.75,50.535714285714285,50.35714285714285
0.01,7.0,100.0,59.892857142857146,59.82142857142857,55.85714285714285,53.92857142857143,49.92857142857143,50.535714285714285
0.05,7.0,100.0,96.0,95.71428571428572,76.92857142857143,67.17857142857143,51.25,56.92857142857143
0.1,7.0,100.0,99.53571428571428,99.60714285714286,89.10714285714286,80.75,48.32142857142857,47.71428571428572
0.15,7.0,100.0,100.0,100.0,93.32142857142856,89.82142857142857,49.142857142857146,47.46428571428572
0.2,7.0,100.0,100.0,100.0,96.42857142857144,93.32142857142856,46.67857142857143,49.035714285714285
0.25,7.0,100.0,100.0,100.0,98.96428571428572,94.46428571428572,48.0,49.10714285714285
0.3,7.0,100.0,100.0,100.0,99.32142857142856,98.28571428571428,50.035714285714285,50.142857142857146
0.35,7.0,100.0,100.0,100.0,99.92857142857144,98.0,52.392857142857146,52.535714285714285
0.4,7.0,100.0,100.0,100.0,99.92857142857144,99.39285714285714,51.0,53.42857142857143
0.45,7.0,100.0,100.0,100.0,100.0,99.32142857142856,49.21428571428572,50.46428571428572
0.5,7.0,100.0,100.0,100.0,100.0,99.78571428571428,54.35714285714285,50.71428571428572
0.55,7.0,100.0,100.0,100.0,100.0,99.92857142857144,49.67857142857143,47.642857142857146
0.6,7.0,100.0,100.0,100.0,100.0,99.92857142857144,48.96428571428572,47.75
0.65,7.0,100.0,100.0,100.0,100.0,100.0,46.642857142857146,47.285714285714285
0.7,7.0,100.0,100.0,100.0,100.0,100.0,46.92857142857143,45.46428571428572
0.8,7.0,100.0,100.0,100.0,100.0,100.0,100.0,99.60714285714286
0.9,7.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
1.0,7.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
