fraction,model,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
0.001,10.5,74.51785714285714,50.535714285714285,50.535714285714285,50.535714285714285,50.535714285714285,50.535714285714285,50.535714285714285
0.005,10.5,74.51785714285714,50.535714285714285,50.535714285714285,50.535714285714285,50.535714285714285,50.535714285714285,50.535714285714285
0.01,10.5,74.51785714285714,50.55357142857143,50.55357142857143,50.33928571428572,50.642857142857146,50.535714285714285,50.535714285714285
0.05,10.5,74.51785714285714,59.55357142857143,58.44642857142858,50.05357142857142,50.76785714285714,50.535714285714285,50.535714285714285
0.1,10.5,74.51785714285714,62.35714285714286,62.25,51.14285714285714,52.214285714285715,52.785714285714285,55.26785714285714
0.15,10.5,74.51785714285714,65.03571428571428,65.66071428571428,52.73214285714286,52.82142857142857,50.714285714285715,52.714285714285715
0.2,10.5,74.51785714285714,66.05357142857143,65.39285714285714,52.67857142857143,52.19642857142858,51.94642857142857,53.375
0.25,10.5,74.51785714285714,68.48214285714286,68.60714285714286,54.92857142857143,51.48214285714286,50.410714285714285,50.785714285714285
0.3,10.5,74.51785714285714,69.39285714285714,67.17857142857143,53.85714285714286,51.910714285714285,50.964285714285715,50.41071428571429
0.35,10.5,74.51785714285714,68.30357142857143,65.85714285714286,53.21428571428571,52.339285714285715,52.910714285714285,50.642857142857146
0.4,10.5,74.51785714285714,67.35714285714286,62.91071428571429,57.0,53.875,52.23214285714286,51.07142857142857
0.45,10.5,74.51785714285714,67.875,64.07142857142857,56.910714285714285,53.48214285714286,53.75,53.267857142857146
0.5,10.5,74.51785714285714,65.875,61.23214285714286,59.48214285714286,53.60714285714286,51.73214285714286,51.964285714285715
0.55,10.5,74.51785714285714,65.89285714285714,64.19642857142857,59.55357142857143,55.35714285714286,55.39285714285714,52.660714285714285
0.6,10.5,74.51785714285714,67.66071428571428,70.55357142857142,62.46428571428571,55.60714285714285,53.910714285714285,50.80357142857143
0.65,10.5,74.51785714285714,72.67857142857143,68.69642857142857,60.5,54.75,53.96428571428571,54.214285714285715
0.7,10.5,74.51785714285714,74.51785714285714,62.42857142857142,61.55357142857143,54.51785714285714,53.535714285714285,51.96428571428571
0.8,10.5,74.51785714285714,74.60714285714286,65.75,65.55357142857143,56.535714285714285,50.589285714285715,52.94642857142858
0.9,10.5,74.51785714285714,74.69642857142857,62.5,67.89285714285714,58.125,59.17857142857142,55.92857142857143
1.0,10.5,74.51785714285714,74.51785714285714,60.25,74.51785714285714,60.25,74.51785714285714,60.25
