fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,96.75,96.75,91.17857142857143,96.75,91.17857142857143,96.75,91.17857142857143
0.9,96.75,96.5,90.67857142857143,91.78571428571429,90.57142857142857,84.60714285714286,90.28571428571429
0.8,96.75,96.82142857142857,93.07142857142857,81.07142857142857,89.03571428571429,91.92857142857143,88.28571428571429
0.7,96.75,93.82142857142857,91.89285714285714,71.46428571428571,84.21428571428571,66.03571428571429,83.10714285714286
0.65,96.75,91.5,87.28571428571429,76.10714285714286,86.89285714285714,83.96428571428571,82.67857142857143
0.6,96.75,88.25,83.0,69.5,83.46428571428571,81.42857142857143,87.21428571428571
0.55,96.75,88.10714285714286,87.25,60.75,83.17857142857143,87.14285714285714,86.0
0.5,96.75,85.71428571428571,86.46428571428571,64.82142857142857,84.57142857142857,88.78571428571429,81.10714285714286
0.45,96.75,83.03571428571429,84.28571428571429,62.107142857142854,79.57142857142857,77.64285714285714,78.67857142857143
0.4,96.75,67.25,82.67857142857143,56.857142857142854,71.92857142857143,77.14285714285714,73.35714285714286
0.35,96.75,63.0,75.64285714285714,54.57142857142857,73.21428571428571,82.57142857142857,72.42857142857143
0.3,96.75,53.32142857142857,67.92857142857143,53.42857142857143,64.89285714285714,76.78571428571429,50.0
0.25,96.75,52.25,70.60714285714286,58.214285714285715,69.89285714285714,76.46428571428571,50.0
0.2,96.75,52.464285714285715,56.714285714285715,60.07142857142857,60.32142857142857,73.03571428571429,50.0
0.15,96.75,53.32142857142857,51.785714285714285,61.857142857142854,53.142857142857146,26.678571428571427,50.0
0.1,96.75,52.464285714285715,52.464285714285715,56.75,56.107142857142854,47.464285714285715,50.0
0.05,96.75,52.464285714285715,52.464285714285715,49.535714285714285,53.607142857142854,53.142857142857146,50.714285714285715
0.01,96.75,50.0,50.0,51.82142857142857,50.0,50.0,50.0
0.005,96.75,50.0,50.0,50.0,50.0,50.0,50.0
0.001,96.75,50.0,50.0,50.0,50.0,50.0,50.0
