fraction,model,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
0.001,3.5,98.91071428571429,49.41071428571429,49.41071428571429,49.41071428571429,49.41071428571429,49.41071428571429,49.41071428571429
0.005,3.5,98.91071428571429,49.41071428571429,49.41071428571429,49.41071428571429,49.41071428571429,49.41071428571429,49.41071428571429
0.01,3.5,98.91071428571429,49.41071428571429,49.41071428571429,49.41071428571429,49.41071428571429,49.41071428571429,49.41071428571429
0.05,3.5,98.91071428571429,49.51785714285714,49.51785714285714,50.75,50.76785714285714,49.41071428571429,49.41071428571429
0.1,3.5,98.91071428571429,50.625,50.125,53.660714285714285,54.035714285714285,49.339285714285715,48.73214285714286
0.15,3.5,98.91071428571429,60.73214285714286,68.08928571428572,59.339285714285715,59.14285714285714,35.464285714285715,29.75
0.2,3.5,98.91071428571429,72.39285714285714,73.92857142857142,65.69642857142858,65.46428571428572,40.375,46.714285714285715
0.25,3.5,98.91071428571429,89.82142857142857,88.66071428571428,70.05357142857142,69.16071428571428,48.80357142857143,38.57142857142857
0.3,3.5,98.91071428571429,96.58928571428571,96.03571428571429,77.17857142857143,74.33928571428572,48.58928571428572,41.69642857142857
0.35,3.5,98.91071428571429,97.19642857142858,96.78571428571428,75.92857142857143,75.94642857142857,49.60714285714286,48.125
0.4,3.5,98.91071428571429,97.67857142857143,97.83928571428571,77.91071428571428,78.32142857142857,50.51785714285714,49.5
0.45,3.5,98.91071428571429,98.33928571428571,98.5,83.73214285714286,83.83928571428571,54.517857142857146,49.89285714285714
0.5,3.5,98.91071428571429,98.67857142857143,98.32142857142857,89.55357142857143,83.44642857142857,53.17857142857142,50.17857142857142
0.55,3.5,98.91071428571429,98.78571428571429,98.44642857142857,89.58928571428572,85.875,61.30357142857143,55.89285714285714
0.6,3.5,98.91071428571429,98.875,98.375,94.16071428571429,87.21428571428572,72.94642857142857,62.60714285714286
0.65,3.5,98.91071428571429,98.91071428571429,97.83928571428571,93.66071428571429,90.05357142857144,74.33928571428572,66.17857142857142
0.7,3.5,98.91071428571429,98.89285714285715,98.28571428571429,95.625,91.80357142857142,76.42857142857143,59.625
0.8,3.5,98.91071428571429,98.85714285714286,97.92857142857143,97.66071428571429,95.14285714285714,89.14285714285714,84.07142857142858
0.9,3.5,98.91071428571429,98.875,97.05357142857143,98.42857142857143,96.23214285714286,96.64285714285714,94.53571428571429
1.0,3.5,98.91071428571429,98.91071428571429,97.44642857142856,98.91071428571429,97.44642857142856,98.91071428571429,97.44642857142856
