fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.9,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.7,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.65,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0
0.55,100.0,100.0,100.0,99.73333333333333,100.0,100.0,100.0
0.5,100.0,100.0,100.0,100.0,98.53333333333333,100.0,100.0
0.45,100.0,100.0,100.0,99.96666666666667,99.96666666666667,100.0,100.0
0.4,100.0,100.0,100.0,100.0,97.96666666666667,99.96666666666667,100.0
0.35,100.0,100.0,100.0,100.0,100.0,96.8,96.33333333333333
0.3,100.0,100.0,100.0,98.23333333333333,98.5,70.96666666666667,96.5
0.25,100.0,100.0,100.0,95.3,97.06666666666666,99.9,84.4
0.2,100.0,100.0,100.0,95.16666666666667,94.23333333333333,99.9,68.76666666666667
0.15,100.0,100.0,100.0,93.36666666666666,90.03333333333333,37.166666666666664,43.86666666666667
0.1,100.0,100.0,100.0,84.46666666666667,84.43333333333334,49.666666666666664,48.8
0.05,100.0,100.0,100.0,77.9,74.13333333333334,45.6,37.53333333333333
0.01,100.0,58.43333333333333,58.46666666666667,50.266666666666666,52.666666666666664,49.733333333333334,49.733333333333334
0.005,100.0,49.733333333333334,49.733333333333334,49.733333333333334,49.733333333333334,49.733333333333334,49.733333333333334
0.001,100.0,49.733333333333334,49.733333333333334,49.733333333333334,49.733333333333334,49.733333333333334,49.733333333333334
