fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,98.3,98.3,50.0,98.3,50.0,98.3,50.0
0.9,98.3,98.25,50.0,98.0,50.0,50.0,50.0
0.8,98.3,97.95,50.0,96.95,50.0,49.2,50.0
0.7,98.3,97.75,53.05,93.75,50.0,50.0,50.0
0.65,98.3,97.55,58.0,95.95,50.0,50.0,50.0
0.6,98.3,96.85,75.4,92.1,50.0,50.0,50.0
0.55,98.3,96.5,88.35,93.1,50.1,50.0,50.0
0.5,98.3,95.85,94.35,92.8,50.0,50.0,50.0
0.45,98.3,94.35,97.2,88.8,50.0,50.0,50.0
0.4,98.3,92.45,96.75,89.15,50.0,50.0,50.0
0.35,98.3,91.45,95.9,88.4,50.05,50.0,50.0
0.3,98.3,89.65,93.7,86.05,52.75,50.0,50.0
0.25,98.3,89.4,93.55,77.8,53.35,50.0,50.0
0.2,98.3,88.35,91.35,72.25,53.95,50.0,50.0
0.15,98.3,86.1,87.3,68.25,53.15,50.0,50.0
0.1,98.3,82.25,80.05,61.75,52.45,50.0,50.0
0.05,98.3,50.0,50.0,59.6,51.05,53.65,47.25
0.01,98.3,50.0,50.0,51.2,50.8,50.0,50.0
0.005,98.3,50.0,50.0,50.0,50.0,50.0,50.0
0.001,98.3,50.0,50.0,50.0,50.0,50.0,50.0
