fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,84.0,84.0,80.0,84.0,80.0,84.0,80.0
0.9,84.0,83.83333333333333,79.06666666666666,81.26666666666667,77.36666666666666,78.06666666666666,74.7
0.8,84.0,83.6,77.83333333333333,79.63333333333334,74.3,71.0,69.83333333333333
0.7,84.0,83.63333333333334,80.0,76.33333333333333,73.53333333333333,61.5,63.266666666666666
0.65,84.0,82.9,80.96666666666667,74.0,70.73333333333333,61.36666666666667,62.233333333333334
0.6,84.0,82.63333333333334,81.1,72.23333333333333,67.83333333333333,60.766666666666666,60.93333333333333
0.55,84.0,82.1,80.86666666666666,71.4,66.23333333333333,58.7,59.86666666666667
0.5,84.0,81.5,80.96666666666667,68.83333333333333,66.53333333333333,55.833333333333336,59.3
0.45,84.0,79.76666666666667,79.8,64.9,64.73333333333333,58.4,58.766666666666666
0.4,84.0,77.3,76.6,64.1,64.23333333333333,57.3,56.766666666666666
0.35,84.0,76.7,75.16666666666667,62.766666666666666,61.2,53.733333333333334,53.9
0.3,84.0,73.96666666666667,73.43333333333334,59.1,60.1,54.3,51.93333333333333
0.25,84.0,75.96666666666667,76.43333333333334,57.733333333333334,57.833333333333336,51.53333333333333,50.63333333333333
0.2,84.0,74.06666666666666,73.76666666666667,54.9,55.5,48.7,50.333333333333336
0.15,84.0,67.7,67.93333333333334,55.833333333333336,53.8,48.93333333333333,50.46666666666667
0.1,84.0,61.13333333333333,61.333333333333336,52.733333333333334,52.63333333333333,49.56666666666667,50.8
0.05,84.0,54.8,53.233333333333334,51.7,49.5,52.8,51.93333333333333
0.01,84.0,54.6,54.93333333333333,48.833333333333336,50.666666666666664,50.233333333333334,49.93333333333333
0.005,84.0,50.266666666666666,50.266666666666666,51.5,51.333333333333336,50.166666666666664,50.6
0.001,84.0,50.266666666666666,50.266666666666666,50.266666666666666,50.266666666666666,50.266666666666666,50.266666666666666
