fraction,model,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
0.001,14.5,98.1,50.0,50.0,50.0,50.0,50.0,50.0
0.005,14.5,98.1,50.0,50.0,50.900000000000006,49.875,50.0,50.0
0.01,14.5,98.1,50.0,50.0,50.9,50.625,50.0,50.0
0.05,14.5,98.1,58.125,56.4,62.875,56.724999999999994,51.025,50.05
0.1,14.5,98.1,74.65,76.2,73.0,68.775,49.975,50.725
0.15,14.5,98.1,78.225,81.75,81.15,72.725,49.974999999999994,50.125
0.2,14.5,98.1,88.575,90.425,84.69999999999999,76.2,49.425,50.224999999999994
0.25,14.5,98.1,91.025,92.2,89.55,77.525,50.025,50.0
0.3,14.5,98.1,93.15,93.025,91.475,80.69999999999999,50.075,50.95
0.35,14.5,98.1,94.875,93.925,93.525,82.67500000000001,50.0,50.0
0.4,14.5,98.1,95.94999999999999,93.65,94.30000000000001,83.575,50.0,50.0
0.45,14.5,98.1,96.32499999999999,95.05,95.42500000000001,86.775,50.0,50.0
0.5,14.5,98.1,96.5,96.475,96.275,90.05,50.0,50.0
0.55,14.5,98.1,97.125,96.85,96.65,89.025,50.0,50.05
0.6,14.5,98.1,97.375,96.75,96.725,89.825,50.2,50.5
0.65,14.5,98.1,97.625,96.5,97.1,89.525,60.525,53.975
0.7,14.5,98.1,97.9,95.67500000000001,97.32499999999999,90.55000000000001,62.9,57.475
0.8,14.5,98.1,97.975,94.35,97.6,90.85,80.725,68.5
0.9,14.5,98.1,97.975,92.725,97.9,91.875,89.65,75.85
1.0,14.5,98.1,98.1,92.0,98.1,92.0,98.1,92.0
