fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,97.25,97.25,95.95,97.25,95.95,97.25,95.95
0.9,97.25,97.3,96.95,97.25,95.5,96.3,94.85
0.8,97.25,97.25,97.05,96.45,95.4,93.7,93.2
0.7,97.25,97.15,96.9,96.9,93.25,87.1,85.05
0.65,97.25,97.1,96.9,96.6,90.25,87.65,85.4
0.6,97.25,97.0,96.8,95.95,88.95,86.25,90.55
0.55,97.25,96.85,96.4,95.15,90.85,81.9,88.8
0.5,97.25,96.8,95.9,93.55,90.55,50.0,49.95
0.45,97.25,96.75,96.4,93.15,79.25,50.0,49.75
0.4,97.25,96.75,96.45,91.75,86.65,55.1,55.2
0.35,97.25,95.6,96.6,87.65,87.7,29.65,39.95
0.3,97.25,94.2,97.05,91.35,83.85,50.2,50.05
0.25,97.25,89.45,94.3,88.7,77.85,51.9,50.85
0.2,97.25,96.25,95.65,87.85,77.85,55.9,53.45
0.15,97.25,97.0,96.95,78.25,76.65,55.05,53.6
0.1,97.25,50.0,50.0,72.85,75.25,40.3,50.9
0.05,97.25,50.0,50.0,60.0,62.8,50.05,50.2
0.01,97.25,50.0,50.0,50.0,50.0,50.0,50.0
0.005,97.25,50.0,50.0,50.0,50.0,50.0,50.0
0.001,97.25,50.0,50.0,50.0,50.0,50.0,50.0
