fraction,model,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
0.001,7.0,94.82142857142856,50.32142857142857,50.32142857142857,50.32142857142857,50.32142857142857,50.32142857142857,50.32142857142857
0.005,7.0,94.82142857142856,50.32142857142857,50.32142857142857,49.96428571428572,50.32142857142857,50.32142857142857,50.32142857142857
0.01,7.0,94.82142857142856,50.32142857142857,50.32142857142857,50.35714285714285,50.35714285714285,50.32142857142857,50.32142857142857
0.05,7.0,94.82142857142856,49.35714285714285,49.35714285714285,53.142857142857146,53.71428571428572,50.60714285714285,50.5
0.1,7.0,94.82142857142856,50.82142857142857,50.82142857142857,59.35714285714285,59.67857142857143,51.60714285714285,53.42857142857143
0.15,7.0,94.82142857142856,51.42857142857143,51.42857142857143,62.60714285714285,61.285714285714285,49.92857142857143,50.75
0.2,7.0,94.82142857142856,52.535714285714285,78.53571428571429,60.71428571428572,65.32142857142857,47.17857142857143,51.07142857142857
0.25,7.0,94.82142857142856,75.14285714285714,86.78571428571429,62.10714285714285,69.96428571428571,57.75,51.07142857142857
0.3,7.0,94.82142857142856,80.92857142857143,86.75,66.5,70.35714285714286,69.32142857142857,58.75
0.35,7.0,94.82142857142856,85.89285714285714,88.07142857142857,68.07142857142857,72.64285714285714,53.892857142857146,53.35714285714285
0.4,7.0,94.82142857142856,88.10714285714286,88.75,74.10714285714286,77.53571428571429,69.07142857142857,62.42857142857143
0.45,7.0,94.82142857142856,89.78571428571429,89.10714285714286,73.32142857142857,75.25,76.92857142857143,59.21428571428572
0.5,7.0,94.82142857142856,90.92857142857144,90.60714285714286,73.39285714285714,80.25,68.10714285714286,68.28571428571429
0.55,7.0,94.82142857142856,92.32142857142856,89.96428571428571,81.75,80.25,71.14285714285714,64.46428571428571
0.6,7.0,94.82142857142856,93.39285714285714,91.67857142857144,81.03571428571429,82.57142857142857,81.89285714285714,67.85714285714286
0.65,7.0,94.82142857142856,94.46428571428572,92.0,85.14285714285714,82.82142857142857,83.28571428571429,69.78571428571429
0.7,7.0,94.82142857142856,93.85714285714286,91.42857142857144,85.89285714285714,85.32142857142857,85.03571428571429,69.46428571428571
0.8,7.0,94.82142857142856,94.28571428571428,89.71428571428571,90.5,86.64285714285714,84.53571428571429,81.14285714285714
0.9,7.0,94.82142857142856,94.53571428571428,87.53571428571429,92.85714285714286,86.82142857142857,90.89285714285714,84.71428571428571
1.0,7.0,94.82142857142856,94.82142857142856,86.10714285714286,94.82142857142856,86.10714285714286,94.82142857142856,86.10714285714286
