fraction,model,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
0.001,10.5,99.92857142857144,50.625,50.625,50.625,50.625,50.625,50.625
0.005,10.5,99.92857142857144,50.625,50.625,50.625,50.625,50.625,50.625
0.01,10.5,99.92857142857144,50.625,50.625,50.625,50.625,50.625,50.625
0.05,10.5,99.92857142857144,50.55357142857143,50.55357142857143,52.67857142857142,51.75,50.625,50.625
0.1,10.5,99.92857142857144,71.80357142857142,71.69642857142857,56.785714285714285,56.625,50.98214285714286,50.98214285714286
0.15,10.5,99.92857142857144,72.25,70.98214285714286,59.5,57.839285714285715,50.214285714285715,50.98214285714286
0.2,10.5,99.92857142857144,72.53571428571428,71.71428571428572,62.785714285714285,59.785714285714285,51.41071428571429,50.98214285714286
0.25,10.5,99.92857142857144,84.32142857142857,81.58928571428572,62.67857142857143,60.625,51.089285714285715,50.98214285714286
0.3,10.5,99.92857142857144,94.71428571428572,94.76785714285715,68.42857142857143,65.58928571428572,67.14285714285714,53.660714285714285
0.35,10.5,99.92857142857144,93.89285714285714,90.91071428571428,65.89285714285714,65.125,69.48214285714286,50.98214285714286
0.4,10.5,99.92857142857144,99.30357142857142,94.89285714285715,69.17857142857143,69.80357142857143,64.14285714285714,66.375
0.45,10.5,99.92857142857144,99.73214285714286,93.14285714285714,72.76785714285714,70.05357142857143,74.51785714285714,63.482142857142854
0.5,10.5,99.92857142857144,99.75,90.85714285714286,74.01785714285714,73.375,61.64285714285714,64.55357142857143
0.55,10.5,99.92857142857144,99.80357142857142,88.16071428571428,77.82142857142857,74.05357142857143,74.64285714285714,66.23214285714286
0.6,10.5,99.92857142857144,99.82142857142856,89.71428571428571,77.73214285714286,77.375,73.41071428571428,62.07142857142857
0.65,10.5,99.92857142857144,99.80357142857142,88.08928571428572,82.30357142857142,75.94642857142857,72.85714285714286,66.26785714285714
0.7,10.5,99.92857142857144,99.80357142857142,87.17857142857143,83.94642857142857,78.44642857142858,76.10714285714286,67.89285714285714
0.8,10.5,99.92857142857144,99.85714285714286,82.80357142857143,89.55357142857143,79.48214285714286,82.35714285714286,78.35714285714286
0.9,10.5,99.92857142857144,99.89285714285714,82.66071428571428,94.875,80.89285714285714,81.08928571428572,78.03571428571428
1.0,10.5,99.92857142857144,99.92857142857144,81.91071428571428,99.92857142857144,81.91071428571428,99.92857142857144,81.91071428571428
