fraction,model,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
0.001,7.0,93.10714285714286,50.25,50.25,50.25,50.25,50.25,50.25
0.005,7.0,93.10714285714286,50.25,50.25,50.25,50.25,50.25,50.25
0.01,7.0,93.10714285714286,50.25,50.25,50.285714285714285,50.60714285714285,50.25,50.25
0.05,7.0,93.10714285714286,49.82142857142857,49.82142857142857,51.285714285714285,51.32142857142857,49.82142857142857,49.57142857142857
0.1,7.0,93.10714285714286,50.57142857142857,50.25,56.5,53.85714285714285,49.32142857142857,46.035714285714285
0.15,7.0,93.10714285714286,51.892857142857146,51.892857142857146,59.642857142857146,60.142857142857146,50.17857142857143,49.35714285714285
0.2,7.0,93.10714285714286,54.75,55.07142857142857,60.92857142857143,61.32142857142857,49.60714285714285,49.32142857142857
0.25,7.0,93.10714285714286,60.85714285714285,61.0,62.32142857142857,65.67857142857143,60.35714285714285,51.92857142857143
0.3,7.0,93.10714285714286,74.96428571428571,83.07142857142857,63.892857142857146,68.46428571428571,51.392857142857146,50.85714285714285
0.35,7.0,93.10714285714286,76.96428571428571,78.25,64.42857142857143,74.03571428571429,51.46428571428572,56.07142857142857
0.4,7.0,93.10714285714286,80.75,83.67857142857143,66.21428571428571,71.39285714285714,56.785714285714285,62.85714285714285
0.45,7.0,93.10714285714286,84.5,88.82142857142857,67.32142857142857,75.92857142857143,60.60714285714285,58.17857142857143
0.5,7.0,93.10714285714286,90.67857142857144,88.53571428571429,68.0,77.14285714285714,74.28571428571429,65.0
0.55,7.0,93.10714285714286,91.32142857142856,87.28571428571429,72.82142857142857,80.64285714285714,71.85714285714286,72.14285714285714
0.6,7.0,93.10714285714286,91.21428571428572,86.57142857142857,73.5,78.96428571428571,72.57142857142857,71.85714285714286
0.65,7.0,93.10714285714286,92.35714285714286,86.85714285714286,76.0,80.78571428571429,73.85714285714286,72.85714285714286
0.7,7.0,93.10714285714286,93.46428571428572,85.89285714285714,77.0,83.71428571428571,81.78571428571429,74.53571428571429
0.8,7.0,93.10714285714286,93.14285714285714,86.78571428571429,84.5,84.42857142857143,80.46428571428571,76.92857142857143
0.9,7.0,93.10714285714286,93.14285714285714,85.67857142857143,90.89285714285714,85.57142857142857,84.67857142857143,84.07142857142857
1.0,7.0,93.10714285714286,93.10714285714286,85.71428571428571,93.10714285714286,85.71428571428571,93.10714285714286,85.71428571428571
