fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,91.21428571428571,91.21428571428571,82.82142857142857,91.21428571428571,82.82142857142857,91.21428571428571,82.82142857142857
0.9,91.21428571428571,91.10714285714286,77.82142857142857,88.53571428571429,82.32142857142857,79.78571428571429,80.60714285714286
0.8,91.21428571428571,91.07142857142857,80.21428571428571,84.75,82.53571428571429,70.17857142857143,78.89285714285714
0.7,91.21428571428571,91.14285714285714,78.10714285714286,81.14285714285714,82.46428571428571,74.85714285714286,79.53571428571429
0.65,91.21428571428571,90.21428571428571,86.42857142857143,79.5,81.25,77.71428571428571,77.39285714285714
0.6,91.21428571428571,91.17857142857143,77.28571428571429,75.71428571428571,76.96428571428571,66.53571428571429,67.75
0.55,91.21428571428571,89.96428571428571,83.82142857142857,79.57142857142857,77.03571428571429,59.07142857142857,67.35714285714286
0.5,91.21428571428571,87.78571428571429,90.07142857142857,75.28571428571429,77.53571428571429,59.0,69.82142857142857
0.45,91.21428571428571,76.85714285714286,91.32142857142857,71.46428571428571,79.14285714285714,52.67857142857143,68.82142857142857
0.4,91.21428571428571,66.42857142857143,75.78571428571429,69.17857142857143,73.17857142857143,54.535714285714285,65.57142857142857
0.35,91.21428571428571,63.964285714285715,60.785714285714285,71.46428571428571,74.53571428571429,51.25,51.25
0.3,91.21428571428571,66.14285714285714,65.03571428571429,66.96428571428571,67.42857142857143,51.25,51.25
0.25,91.21428571428571,66.53571428571429,65.67857142857143,69.57142857142857,65.25,82.71428571428571,77.14285714285714
0.2,91.21428571428571,61.714285714285715,59.035714285714285,63.464285714285715,65.92857142857143,75.14285714285714,77.32142857142857
0.15,91.21428571428571,48.57142857142857,43.892857142857146,66.60714285714286,60.535714285714285,42.142857142857146,45.25
0.1,91.21428571428571,67.96428571428571,67.21428571428571,58.285714285714285,53.392857142857146,69.5,51.25
0.05,91.21428571428571,68.96428571428571,69.64285714285714,55.75,51.892857142857146,51.25,51.25
0.01,91.21428571428571,51.25,51.25,51.25,51.25,51.25,51.25
0.005,91.21428571428571,51.25,51.25,51.25,51.25,51.25,51.25
0.001,91.21428571428571,51.25,51.25,51.25,51.25,51.25,51.25
