fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,98.4,98.4,50.0,98.4,50.0,98.4,50.0
0.9,98.4,98.35,50.0,97.85,50.15,50.0,50.0
0.8,98.4,98.3,52.1,97.8,54.35,50.0,50.0
0.7,98.4,97.9,71.6,94.7,60.25,59.5,65.45
0.65,98.4,97.1,87.6,96.05,54.15,65.2,50.0
0.6,98.4,96.8,91.3,93.2,52.3,59.1,42.2
0.55,98.4,96.35,94.75,95.8,58.2,50.0,50.0
0.5,98.4,94.7,96.3,89.25,58.45,50.0,50.0
0.45,98.4,93.0,95.65,86.4,53.15,49.95,49.6
0.4,98.4,92.9,96.25,90.75,64.1,49.95,49.4
0.35,98.4,89.95,94.35,80.85,58.1,50.0,50.0
0.3,98.4,87.85,92.9,81.85,60.0,50.0,49.5
0.25,98.4,84.95,93.95,80.35,57.3,43.5,34.5
0.2,98.4,72.3,85.05,79.55,54.6,50.0,40.25
0.15,98.4,50.0,50.0,77.55,56.55,35.1,36.0
0.1,98.4,50.05,50.0,62.15,53.0,36.55,34.05
0.05,98.4,50.0,50.0,52.15,52.55,39.8,51.0
0.01,98.4,50.0,50.0,53.6,49.3,50.0,50.0
0.005,98.4,50.0,50.0,50.0,50.0,50.0,50.0
0.001,98.4,50.0,50.0,50.0,50.0,50.0,50.0
