fraction,model,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
0.001,7.0,81.5,49.75,49.75,49.75,49.75,49.75,49.75
0.005,7.0,81.5,49.75,49.75,49.75,49.75,49.75,49.75
0.01,7.0,81.5,49.75,49.75,49.75,49.75,49.75,49.75
0.05,7.0,81.5,50.17857142857143,50.17857142857143,50.35714285714285,50.32142857142857,50.17857142857143,49.67857142857143
0.1,7.0,81.5,53.21428571428572,50.642857142857146,50.25,50.82142857142857,50.21428571428572,50.0
0.15,7.0,81.5,61.35714285714285,57.392857142857146,51.57142857142857,51.07142857142857,49.96428571428572,50.17857142857143
0.2,7.0,81.5,60.32142857142857,50.17857142857143,51.96428571428572,51.035714285714285,49.60714285714285,49.85714285714285
0.25,7.0,81.5,60.82142857142857,50.10714285714285,51.35714285714285,53.035714285714285,50.46428571428572,49.96428571428572
0.3,7.0,81.5,64.57142857142857,50.35714285714285,52.785714285714285,51.85714285714285,51.642857142857146,50.10714285714285
0.35,7.0,81.5,64.85714285714286,50.642857142857146,53.392857142857146,50.57142857142857,52.21428571428572,50.892857142857146
0.4,7.0,81.5,64.64285714285714,58.60714285714285,53.10714285714285,52.21428571428572,53.392857142857146,52.60714285714285
0.45,7.0,81.5,70.57142857142857,61.96428571428572,53.21428571428572,52.71428571428572,52.67857142857143,50.35714285714285
0.5,7.0,81.5,73.75,61.0,53.392857142857146,53.75,55.75,50.642857142857146
0.55,7.0,81.5,74.89285714285714,64.5,54.46428571428572,53.46428571428572,55.785714285714285,50.25
0.6,7.0,81.5,75.60714285714286,66.53571428571429,55.96428571428572,54.71428571428572,55.32142857142857,52.21428571428572
0.65,7.0,81.5,76.39285714285714,67.17857142857143,56.71428571428572,56.32142857142857,61.035714285714285,50.642857142857146
0.7,7.0,81.5,76.17857142857143,67.14285714285714,57.785714285714285,56.07142857142857,56.392857142857146,50.96428571428572
0.8,7.0,81.5,81.28571428571429,72.42857142857143,61.892857142857146,57.92857142857143,62.71428571428572,50.92857142857143
0.9,7.0,81.5,81.5,70.42857142857143,66.71428571428571,56.57142857142857,69.64285714285714,51.535714285714285
1.0,7.0,81.5,81.5,52.85714285714285,81.5,52.85714285714285,81.5,52.85714285714285
