fraction,original,smallest,smallest_sign,random,random_sign,largest,largest_sign
1,97.4,97.4,95.1,97.4,95.1,97.4,95.1
0.9,97.4,97.55,93.8,97.45,94.75,90.65,82.2
0.8,97.4,97.45,95.4,97.25,94.65,86.55,54.2
0.7,97.4,97.3,96.9,96.95,94.45,59.75,46.8
0.65,97.4,97.35,97.1,96.85,92.35,54.45,47.45
0.6,97.4,97.2,97.15,97.05,93.7,56.0,56.25
0.55,97.4,97.2,96.8,95.25,93.4,66.6,61.7
0.5,97.4,97.05,96.6,95.45,92.4,51.35,46.2
0.45,97.4,96.8,96.25,96.45,93.45,49.45,21.3
0.4,97.4,96.65,96.05,95.15,90.55,64.5,40.75
0.35,97.4,96.75,95.8,94.85,90.85,82.1,50.0
0.3,97.4,96.8,95.6,92.05,89.7,78.15,29.1
0.25,97.4,89.9,96.6,87.9,86.2,44.95,19.5
0.2,97.4,78.2,91.5,84.65,82.8,60.65,24.5
0.15,97.4,52.2,51.4,74.7,79.4,24.2,16.65
0.1,97.4,50.0,50.0,71.55,68.25,49.85,30.85
0.05,97.4,50.0,50.0,52.95,56.95,44.8,42.45
0.01,97.4,50.0,50.0,47.1,54.05,16.05,15.45
0.005,97.4,50.0,50.0,50.0,50.0,50.0,50.0
0.001,97.4,50.0,50.0,50.0,50.0,50.0,50.0
